year,field,consortium,ncsfixed,p10fixed,citsyearflex,author_first,author_et_al,title,source,volume,issue,pages,doi
2002,VPG,NULL,2.4594852016814857,0.5,4.333333333333333,"de Boer, EJ","Den Tonkelaar, I; te Velde, ER; BURGER, CW; KLIP, H; van Leeuwen, FE",A low number of retrieved oocytes at in vitro fertilization treatment is predictive of early menopause,FERTILITY AND STERILITY,77,5,978-985,NULL
2002,OB,NULL,1.7783969919850744,0,3.1333333333333333,"van Nieuwenhoven, ALV","BOUMAN, A; MOES, H; HEINEMAN, MJ; de Leij, LFMH; SANTEMA, J; FAAS, MM",Cytokine production in natural killer cells and lymphocytes in pregnant women compared with women in the follicular phase of the ovarian cycle,FERTILITY AND STERILITY,77,5,1032-1037,NULL
2002,ONC,NULL,0.28853340993931426,0,1,"Brink, AATP","WIEGANT, JCAG; Szuhai, K; TANKE, HJ; KENTER, GG; FLEUREN, GJ; SCHUURING, E; RAAP, AK",Simultaneous mapping of human papillomavirus integration sites and molecular karyotyping in short-term cultures of cervical carcinomas by using 49-color combined binary ratio labeling fluorescence in situ hybridization,CANCER GENETICS AND CYTOGENETICS,134,2,145-150,NULL
2002,OB,NULL,2.0310693426015889,0,3.1333333333333333,"VLEEMING, A","de Vries, HJ; MENS, JMA; van Wingerden, JP",Possible role of the long dorsal sacroiliac ligament in women with peripartum pelvic pain,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,81,5,430-436,NULL
2002,GYN,NULL,0.25942973811776149,0,0.53333333333333333,"SCHULTZ, WCMW","van de Wiel, HBM",Vulvar vestibulitis syndrome: care made to measure,JOURNAL OF PSYCHOSOMATIC OBSTETRICS AND GYNECOLOGY,23,1,5-6,NULL
2002,OB,NULL,0.85172726482312178,0,1.5333333333333334,"Boito, SME","LAUDY, JAM; STRUIJK, PC; STIJNEN, T; WLADIMIROFF, JW","Three-dimensional US assessment of hepatic volume, head circumference, and abdominal circumference in healthy and growth-restricted fetuses",RADIOLOGY,223,3,661-665,10.1148/radiol.2233010656
2002,OB,NULL,0.8966325101269117,0,1.2,"Verheijen, PM","LISOWSKI, LA; STOUTENBEEK, P; HITCHCOCK, JF; BENNINK, GBWE; MEIJBOOM, EJ",Lactacidosis in the neonate is minimized by prenatal detection of congenital heart disease,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,19,6,552-555,NULL
2002,OB,NULL,0.99625834458545726,0,1.3333333333333333,"den Hollander, NS","WESSELS, MW; NIERMEIJER, MF; LOS, FJ; WLADIMIROFF, JW",Early fetal anomaly scanning in a population at increased risk of abnormalities,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,19,6,570-574,NULL
2002,GYN,NULL,1.0803560332987174,0,1.6666666666666667,"BONGERS, MY","MOL, BWJ; BROLMANN, HAM",Prognostic factors for the success of thermal balloon ablation in the treatment of menorrhagia,OBSTETRICS AND GYNECOLOGY,99,6,1060-1066,NULL
2002,ONC,NULL,0.8597583571478753,0,1.8,"STEENBERGEN, RDM","OudeEngberink, VE; KRAMER, D; SCHRIJNEMAKERS, HFJ; VERHEIJEN, RHM; MEIJER, CJLM; SNIJDERS, PJF",Down-regulation of GATA-3 expression during human papillomavirus-mediated immortalization and cervical carcinogenesis,AMERICAN JOURNAL OF PATHOLOGY,160,6,1945-1951,NULL
2002,ONC,NULL,0.28919264194197147,0,0.59999999999999998,"Hofstra, LS","Bos, AME; de Vries, EGE; van der Zee, AGJ; WILLEMSEN, ATM; ROSING, H; BEIJNEN, JH; MULDER, NH; AALDERS, JG; WILLEMSE, PHB",Kinetic modeling and efficacy of intraperitoneal paclitaxel combined with intravenous cyclophosphamide and carboplatin as first-line treatment in ovarian cancer,GYNECOLOGIC ONCOLOGY,85,3,517-523,10.1006/gyno.2002.6665
2002,OB,NULL,1.4943875168781862,0,2,"PITTINI, R","OEPKES, D; MACRURY, K; REZNICK, R; Beyene, J; Windrim, R",Teaching invasive perinatal procedures: assessment of a high fidelity simulator-based curriculum,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,19,5,478-483,NULL
2002,ONC,NULL,0.77118037851192378,0,1.6000000000000001,"HELMERHORST, TJM","MEIJER, CJLM",Cervical cancer should be considered as a rare complication of oncogenic HPV infection rather than a STD,INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER,12,3,235-236,NULL
2002,ONC,NULL,0.75782844758561851,0,2.3999999999999999,"Mourits, MJ","Bockermann, I; de Vries, EG; van der Zee, AG; ten Hoor, KA; Van der Graaf, WT; SLUITER, WJ; Willemse, PH","Tamoxifen effects on subjective and psychosexual well-being, in a randomised breast cancer study comparing high-dose and standard-dose chemotherapy",BRITISH JOURNAL OF CANCER,86,10,1546-1550,10.1038/sj/bjc/6600294
2002,GYN,NULL,0.12964272399584609,0,0.20000000000000001,"van Vliet, HAAM","GRIMES, DA; HELMERHORST, FM; SCHULZ, KF",Biphasic versus triphasic oral contraceptives for contraception,CONTRACEPTION,65,5,321-324,NULL
2002,GYN,NULL,0.26486763710416,0,0.46666666666666667,"Neele, SJM","Evertz, R; GENAZZANI, AR; LUISI, M; NETELENBOS, C","Raloxifene treatment increases plasma levels of beta-endorphin in postmenopausal women: a randomized, placebo-controlled study",FERTILITY AND STERILITY,77,6,1110-1117,NULL
2002,VPG,NULL,0.3027058709761829,0,0.53333333333333333,"van de Ven , J","DONKER, TH; BLANKENSTEIN, MA; THIJSSEN, JH",Differential effect of gonadotropin-releasing hormone analogue treatment on estrogen levels and sulfatase activity in uterine leiomyoma and myometrium,FERTILITY AND STERILITY,77,6,1227-1232,NULL
2002,ONC,NULL,2.1016315396948064,0,4.4000000000000004,"Nobbenhuis, MAE","HELMERHORST, TJM; van den Brule, AJC; ROZENDAAL, L; JASPARS, LH; VOORHORST, FJ; VERHEIJEN, RHM; MEIJER, CJLM",Primary screening for high risk HPV by home obtained cervicovaginal lavage is an alternative screening tool for unscreened women,JOURNAL OF CLINICAL PATHOLOGY,55,6,435-439,NULL
2002,ONC,NULL,0.16066257885665081,0,0.33333333333333331,"Bekkers, RLM","MELCHERS, WJG; Bulten, J; BOONSTRA, H; QUINT, WGV; HANSELAAR, AGJM; MASSUGER, LFAG",Localized distribution of human papillomavirus genotypes in the uterine cervix,EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY,23,3,203-206,NULL
2002,GYN,NULL,0.98379408067259444,0,1.7333333333333334,"Wieringa-De Waard, M","Hartman, EE; ANKUM, WM; REITSMA, JB; BINDELS, PJE; BONSEL, GJ",Expectant management versus surgical evacuation in first trimester miscarriage: health-related quality of life in randomized and non-randomized patients,HUMAN REPRODUCTION,17,6,1638-1642,NULL
2002,VPG,NULL,0.49189704033629722,0,0.8666666666666667,"SIBUG, RM","HELMERHORST, FM; TIJSSEN, AMI; de Kloet, ER; de Koning, J",Gonadotrophin stimulation reduces VEGF(120) expression in the mouse uterus during the peri-implantation period,HUMAN REPRODUCTION,17,6,1643-1648,NULL
2002,OB,NULL,0.40024546401918415,0,0.59999999999999998,"van Walsum, AMV","JONGSMA, HW; WEVERS, RA; NIJHUIS, JG; CREVELS, J; Engelke, UFH; De Abreu, RA; Moolenaar, SH; OESEBURG, B; NIJLAND, R",H-1-NMR spectroscopy of cerebrospinal fluid of fetal sheep during hypoxia-induced acidemia and recovery,PEDIATRIC RESEARCH,52,1,56-63,NULL
2002,OB,NULL,0.26683030934612278,0,0.40000000000000002,"PORCELIJN, L","FOLMAN, CC; de Haas, M; KANHAI, HHH; MURPHY, MF; Von Dem Borne, AEGKR; BUSSEL, JB",Fetal and neonatal thrombopoietin levels in alloimmune thrombocytopenia,PEDIATRIC RESEARCH,52,1,105-108,NULL
2002,OB,NULL,0.70069447921236627,0,1,"Roes, EM","Raijmakers, MTM; PETERS, WHM; STEEGERS, EAP","Effects of oral N-acetylcysteine on plasma homocysteine and whole blood glutathione levels in healthy, non-pregnant women",CLINICAL CHEMISTRY AND LABORATORY MEDICINE,40,5,496-498,NULL
2002,OB,NULL,0.55207141180031105,0,1.3999999999999999,"Wilpshaar, J","BHATIA, M; KANHAI, HHH; Breese, R; HEILMAN, DK; JOHNSON, CS; FALKENBURG, JHF; SROUR, EF",Engraftment potential of human fetal hematopoietic cells in NOD/SCID mice is not restricted to mitotically quiescent cells,BLOOD,100,1,120-127,NULL
2002,OB,NULL,0.38892817198753826,0,0.59999999999999998,"Sikkel, E","VANDENBUSSCHE, FPHA; OEPKES, D; MEERMAN, RH; le Cessie, S; KANHAI, HHH",Amniotic fluid Delta OD 450 values accurately predict severe fetal anemia in D-alloimmunization,OBSTETRICS AND GYNECOLOGY,100,1,51-57,NULL
2002,OB,NULL,2.8891491992978264,0.66666666666666663,3.8666666666666667,"Haak, MC","TWISK, JWR; Van Vugt, JMG",How successful is fetal echocardiographic examination in the first trimester of pregnancy?,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,20,1,9-13,NULL
2002,OB,NULL,2.1917683580880061,0.33333333333333331,2.9333333333333331,"Haak, MC","BARTELINGS, MM; Gittenberger-De Groot, AC; Van Vugt, JMG",Cardiac malformations in first-trimester fetuses with increased nuchal translucency: ultrasound diagnosis and postmortem morphology,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,20,1,14-21,NULL
2002,OB,NULL,0.44831625506345585,0,0.59999999999999998,"TSYVIAN, P","MALKIN, K; Artemieva, O; Blyakhman, F; WLADIMIROFF, JW",Cardiac ventricular performance in the appropriate-for-gestational age and small-for-gestational age fetus: relation to regional cardiac non-uniformity and peripheral resistance,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,20,1,35-41,NULL
2002,OB,NULL,0.66308131377605095,0,2.2666666666666666,"DORSMAN, JC","Pepers, B; LANGENBERG, D; Kerkdijk, H; IJszenga, M; den Dunnen, JT; ROOS, RAC; van Ommen, GJB",Strong aggregation and increased toxicity of polyleucine over polyglutamine stretches in mammalian cells,HUMAN MOLECULAR GENETICS,11,13,1487-1496,NULL
2002,VPG,NULL,0.52857365136515533,0,1.1333333333333333,"TIELEMANS, E","BURDORF, A; te Velde, E; WEBER, R; van Kooij, R; HEEDERIK, D",Sources of bias in studies among infertility clients,AMERICAN JOURNAL OF EPIDEMIOLOGY,156,1,86-92,NULL
2002,VPG,NULL,0.64324997582438859,0,1.1333333333333333,"Repping, S","van Weert, JM; MOL, BWJ; de Vries, JWA; van der Veen, F",Use of the total motile sperm count to predict total fertilization failure in in vitro fertilization,FERTILITY AND STERILITY,78,1,22-28,NULL
2002,OB,NULL,0.56178513731533308,0,0.8666666666666667,"Althuisius, SM","DEKKER, GA; Van Geijn, HP",Cervical incompetence: A reappraisal of an obstetric controversy,OBSTETRICAL & GYNECOLOGICAL SURVEY,57,6,377-387,NULL
2002,OB,NULL,1.3316700989392951,0,3.6000000000000001,"Engelhard, IM","van Rij, M; Boullart, I; Ekhart, THA; Spaanderman, MEA; van den Hout, MA; PEETERS, LLH",Posttraumatic stress disorder after pre-eclampsia: an exploratory study,GENERAL HOSPITAL PSYCHIATRY,24,4,260-264,NULL
2002,OB,NULL,0.49949318210504334,0,1.2666666666666666,"Wilpshaar, J","JOEKES, EC; LIM, FTH; Van Leeuwen, GAM; Van den Boogaard, PJ; KANHAI, HHH; WILLEMZE, R; FALKENBURG, JHF",Magnetic resonance imaging of fetal bone marrow for quantitative definition of the human fetal stem cell compartment,BLOOD,100,2,451-457,NULL
2002,ONC,NULL,0.31451716152377018,0,0.93333333333333324,"BRINKHUIS, M","IZQUIERDO, MA; BAAK, JPA; Van Diest, PJ; KENEMANS, P; SCHEFFER, GL; SCHEPER, RJ","Expression of multidrug resistance-associated markers, their relation to quantitative pathologic tumour characteristics and prognosis in advanced ovarian cancer",ANALYTICAL CELLULAR PATHOLOGY,24,1,17-23,NULL
2002,OB,NULL,0.98379408067259444,0,1.7333333333333334,"van Wersch, JWJ","JANSSENS, Y; ZANDVOORT, JA","Folic acid, Vitamin B-12, and homocysteine in smoking and non-smoking pregnant women",EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,103,1,18-21,NULL
2002,OB,NULL,1.0216323145446171,0,1.8,"De Galan-Roosen, AEM","KUIJPERS, JC; van der Straaten, PJC; MERKUS, JMWM",Fundamental classification of perinatal death - Validation of a new classification system of perinatal death,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,103,1,30-36,NULL
2002,OB,NULL,0.41622057259225148,0,0.73333333333333328,"De Galan-Roosen, AEM","KUIJPERS, JC; van der Straaten, PJC; MERKUS, JMWM",Evaluation of 239 cases of perinatal death using a fundamental classification system,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,103,1,37-42,NULL
2002,VPG,NULL,5.6894982178426403,1,19.333333333333332,"EVERS, JLH",NULL,Female subfertility,LANCET,360,9327,151-159,NULL
2002,ONC,NULL,0.673625286742772,0,2.1333333333333333,"Nobbenhuis, MAE","HELMERHORST, TJM; van den Brule, AJC; ROZENDAAL, L; BEZEMER, PD; VOORHORST, FJ; MEIJER, CJLM",High-risk human papillomavirus clearance in pregnant women: trends for lower clearance during pregnancy with a catch-up postpartum,BRITISH JOURNAL OF CANCER,87,1,75-80,10.1038/sj.bjc.6600367
2002,GYN,NULL,0.77785634397507653,0,1.2,"MOL, BWJ","van der Veen, F; BOSSUYT, PMM",Symptom-free women at increased risk of ectopic pregnancy: should we screen?,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,81,7,661-672,NULL
2002,OB,NULL,0.64821361997923044,0,1,"WINKLER, M","KEMP, B; Classen-Linke, I; FISCHER, DC; Zlatinsi, S; NEULEN, J; BEIER, HM; RATH, W",Estrogen receptor alpha and progesterone receptor A and B concentration and localization in the lower uterine segment in term parturition,JOURNAL OF THE SOCIETY FOR GYNECOLOGIC INVESTIGATION,9,4,226-232,NULL
2002,OB,NULL,0.170301935323903,0,0.33333333333333331,"Umur, A","van Gemert, MJC; ROSS, MG",Does amniotic fluid volume affect fetofetal transfusion in monochorionic twin pregnancies? Modelling two possible mechanisms,PHYSICS IN MEDICINE AND BIOLOGY,47,12,2165-2177,NULL
2002,ONC,NULL,1.0508157698474032,0,2.2000000000000002,"MOURITS, MJE","ten Hoor, KA; van der Zee, AGJ; WILLEMSE, PHB; de Vries, EGE; HOLLEMA, H",The effects of tamoxifen on proliferation and steroid receptor expression in postmenopausal enclometriurn,JOURNAL OF CLINICAL PATHOLOGY,55,7,514-519,NULL
2002,GYN,NULL,3.7838233872022863E-2,0,6.6666666666666666E-2,"Van Os-Bossagh, P","Pols, T; HOP, WCJ; Nelemans, T; ERDMANN, W; DROGENDIJK, AC; BOHNEN, AM",Questionnaire as diagnostic tool in chronic pelvic pain (CPP): a pilot study,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,103,2,173-178,NULL
2002,ONC,NULL,0.04210158042142325,0,0.13333333333333333,"GABRIEL, B","FISCHER, DC; KIEBACK, DG",Molecular mechanisms in signal transduction: New targets for the therapy of gynecologic malignancies,ONKOLOGIE,25,3,240-247,NULL
2002,OB,NULL,0.1248996039891393,0,0.26666666666666666,"SCHAAP, AHP","van der Pol, HG; BOER, K; LESCHOT, NJ; WOLF, H",Long-term follow-up of infants after transcervical chorionic villus sampling and after amniocentesis to compare congenital abnormalities and health status,PRENATAL DIAGNOSIS,22,7,598-604,10.1002/pd.371
2002,OB,NULL,1.5612450498642412,0,3.3333333333333335,"de Graaf, IM","TIJMSTRA, T; Bieker, OP; van Lith, JMM",Womens' preference in Down syndrome screening,PRENATAL DIAGNOSIS,22,7,624-629,10.1002/pd.358
2002,OB,NULL,0.2214291667907321,0,0.33333333333333331,"Zatik, J","ARANYOSI, J; Settakis, G; PALL, D; TOTH, Z; LIMBURG, M; FULESDI, B",Breath holding test in preeclampsia: lack of evidence for altered cerebral vascular reactivity,INTERNATIONAL JOURNAL OF OBSTETRIC ANESTHESIA,11,3,160-163,10.1054/ijoa.2002.0950
2002,OB,NULL,0,0,0,"van Gemund, N","de Boer, MA; van Selm, M; SCHERJON, SA; KANHAI, HHH",Sulprostone for pregnancy termination in women with severe (pre-) eclampsia,HYPERTENSION IN PREGNANCY,21,2,115-122,NULL
2002,VPG,NULL,3.5946322178421717,1,6.333333333333333,"DALLINGA, JW","MOONEN, EJC; DUMOULIN, JCM; EVERS, JLH; GERAEDTS, JPM; KLEINJANS, JCS",Decreased human semen quality and organochlorine compounds in blood,HUMAN REPRODUCTION,17,8,1973-1979,NULL
2002,VPG,NULL,2.1567793307053029,0.5,3.7999999999999998,"DUIJKERS, IJM","KLIPPING, C; BOERRIGTER, PJ; Machielsen, CSM; De Bie, JJ; VOORTMAN, G",Single dose pharmacokinetics and effects on follicular growth and serum hormones of a long-acting recombinant FSH preparation (FSH-CTP) in healthy pituitary-suppressed females,HUMAN REPRODUCTION,17,8,1987-1993,NULL
2002,VPG,NULL,0.87027937905652575,0,1.5333333333333334,"BOERRIGTER, PJ","De Bie, JJ; MANNAERTS, BMJL; van Leeuwen, BP; Passier-Timmermans, DPJ",Obstetrical and neonatal outcome after controlled ovarian stimulation for IVF using the GnRH antagonist ganirelix,HUMAN REPRODUCTION,17,8,2027-2034,NULL
2002,VPG,NULL,3.5189557500981259,1,6.2000000000000002,"ANTHONY, S","BUITENDIJK, SE; DORREPAAL, CA; LINDNER, K; BRAAT, DDM; den Ouden, AL",Congenital malformations in 4224 children conceived after IVF,HUMAN REPRODUCTION,17,8,2089-2095,NULL
2002,GYN,NULL,3.9812025161263884,1,6.9333333333333336,"van de Weijer, PHM","BARENTSEN, R",Isoflavones from red clover (Promensil (R)) significantly reduce menopausal hot flush symptoms compared with placebo,MATURITAS,42,3,187-193,NULL
2002,OB,NULL,0.8966325101269117,0,1.2,"QUARTERO, HWP","Stinstra, JG; Golbach, EGM; MEIJBOOM, EJ; PETERS, MJ",Clinical implications of fetal magnetocardiography,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,20,2,142-153,NULL
2002,OB,NULL,0.69738084120982025,0,0.93333333333333324,"Althuisius, S","DEKKER, G; HUMMEL, P; Bekedam, D; KUIK, D; van Geijn, H",Cervical Incompetence Prevention Randomized Cerclage Trial (CIPRACT): effect of therapeutic cerclage with bed rest vs. bed rest only on cervical length,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,20,2,163-167,NULL
2002,OB,NULL,0.31130202757047659,0,0.46666666666666667,"Briet, JM","van Sonderen, L; BUIMER, M; BOER, K; KOK, JH",Neurodevelopmental outcome of children treated with antenatal thyrotropin-releasing hormone,PEDIATRICS,110,2,249-253,NULL
2002,VPG,NULL,1.8162352258570973,0,3.2000000000000002,"Beckers, NGM","MACKLON, NS; EIJKEMANS, MJC; FAUSER, BCJM",Women with regular menstrual cycles and a poor response to ovarian hyperstimulation for in vitro fertilization exhibit follicular phase characteristics suggestive of ovarian aging,FERTILITY AND STERILITY,78,2,291-297,NULL
2002,GYN,NULL,0.51857089598338435,0,0.80000000000000004,"MEEUWSEN, IBAE","Samson, MM; DUURSMA, SA; VERHAAR, HJJ","Muscle strength and tibolone: a randomised, double-blind, placebo-controlled trial",BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,109,1,77-84,NULL
2002,OB,NULL,0.6049993786472817,0,0.93333333333333335,"Nijman, RGW","MANTINGH, A; AARNOUDSE, JG",Persistent retained placenta percreta: methotrexate treatment and Doppler flow characteristics,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,109,5,587-588,NULL
2002,VPG,NULL,0.38280793424292192,0,0.66666666666666663,"PINES, A","SHAPIRA, I; Mijatovic, V; MARGALIOTH, EJ; FRENKEL, Y",The impact of hormonal therapy for infertility on the age at menopause,MATURITAS,41,4,283-287,NULL
2002,GYN,NULL,0.51229985884801554,0,0.80000000000000004,"Geelhoed, DW","Nayembil, D; ASARE, K; van Leeuwen, JHS; van Roosmalen, J",Contraception and induced abortion in rural Ghana,TROPICAL MEDICINE & INTERNATIONAL HEALTH,7,8,708-716,NULL
2002,OB,NULL,1.0803560332987174,0,1.6666666666666667,"VISSER, W","BECKMANN, I; Knook, MAH; WALLENBURG, HCS",Soluble tumor necrosis factor receptor II and soluble cell adhesion molecule 1 as markers of tumor necrosis factor-alpha release in preeclampsia,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,81,8,713-719,NULL
2002,ONC,NULL,0.51857089598338435,0,0.80000000000000004,"Duyn, A","van Eijkeren, M; KENTER, G; ZWINDERMAN, K; ANSINK, A",Recurrent cervical cancer: detection and prognosis,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,81,8,759-763,NULL
2002,OB,NULL,1.1325479846443094,0,2.4666666666666668,"van Lierop, MJC","WIJNANDS, F; LOKE, YW; Emmer, PM; Lukassen, HGM; BRAAT, DDM; van der Meer, A; MOSSELMAN, S; JOOSTEN, I",Detection of HLA-G by a specific sandwich ELISA using monoclonal antibodies G233 and 56B,MOLECULAR HUMAN REPRODUCTION,8,8,776-784,NULL
2002,ONC,NULL,0.19457230358832112,0,0.40000000000000002,"Leenhouts, GHMW","Kylstra, WA; EVERAERD, W; HAHN, DEE; SCHULTZ, WCMW; van de Wiel, HBM; HEINTZ, APM",Sexual outcomes following treatment for early-stage gynecological cancer: a prospective and cross-sectional multi-center study,JOURNAL OF PSYCHOSOMATIC OBSTETRICS & GYNECOLOGY,23,2,123-132,NULL
2002,OB,NULL,0.52671429080193377,0,1,"De Leeuw, JW","VIERHOUT, ME; STRUIJK, PC; Auwerda, HJ; BAC, DJ; WALLENBURG, HCS",Relationship of anal endosonography and manometry to anorectal complaints,DISEASES OF THE COLON & RECTUM,45,8,1004-1010,10.1097/01.DCR.0000019486.30718.1D
2002,GYN,NULL,0.56181282046006742,0,1.6666666666666667,"THIJS, A","van Baal, WM; Van der Mooren, MJ; KENEMANS, P; DRAGER, AM; HUIJGENS, PC; STEHOUWER, CDA",Effects of hormone replacement therapy on blood platelets,EUROPEAN JOURNAL OF CLINICAL INVESTIGATION,32,8,613-618,NULL
2002,OB,NULL,7.718999709892663,1,13.6,"MACKLON, NS","GERAEDTS, JPM; FAUSER, BCJM",Conception to ongoing pregnancy: the 'black box' of early pregnancy loss,HUMAN REPRODUCTION UPDATE,8,4,333-343,NULL
